CAR_CHC_ID,Reference_Number,Adv_Name_E,Program,Dept_Code,Class_Group,Class_Lvl,Appl_Submitted,url
897515,DND16J-010637-000091,Division General Safety Officer,INT,DND,AS,06,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=897515
897533,ATS16J-016637-000044,Security Officer,INT,ATS,AS,02,41,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=897533
897546,BSF16J-015026-000275,Chief of Operations,INT,BSF,FB,07,66,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=897546
897562,SVC16J-011005-000087,Property and Facilities Manager,INT,SVC,AS,05,8,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=897562
897583,SVC16J-011005-000088,Property and Facilities Manager,INT,SVC,AS,05,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=897583
897622,SVC16J-017115-000017,Supply Specialist,INT,SVC,PG,04,47,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=897622
897658,BSF16J-015137-000669,Senior Program Officer,INT,BSF,FB,04,118,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=897658
897661,BSF16J-015606-000044,Border Services Officer,INT,BSF,FB,03,29,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=897661
897719,DFO16J-016926-000033,Marine Communications and Traffic Services (MCTS) Ab initio Trainee,JOP,DFO,RO,01,443,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=897719
897770,RSN16J-013775-000074,1. Senior Executive Officer and 2. Senior Executive Assistant,INT,RSN,AS,04,21,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=897770
897834,DOE16J-016467-000115,"Senior Advisor, Access to Information and Privacy",INT,DOE,PM,04,26,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=897834
897835,CEO16J-016946-000012,Financial Analyst,INT,CEO,FI,02,56,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=897835
897871,DOE16J-013448-000063,Finance Various (Anticipatory),INT,DOE,CR,05,111,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=897871
897940,RSN16J-013775-000075,Executive Assistant / Project Control Officer,JOP,RSN,AS,02,38,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=897940
897993,RCM16J-017118-000002,Detachment Services Manager,INT,RCM,AS,03,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=897993
898099,CSD16J-016196-000301,"Team Leader, Collective Bargaining Settlements and Analysis",INT,CSD,EC,05,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898099
898103,GSS16J-016456-000135,"Team Lead, Strategic Policy",INT,GSS,EC,06,108,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898103
898153,DND16J-013042-000064,Senior Project Technologist Electrical and Electronics/Engineering Technologist,JOP,DND,EG,06,23,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898153
898170,CSD16J-014763-000162,Comptroller,INT,CSD,FI,04,35,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898170
898177,IMC16J-017208-000002,Director (Various),INT,IMC,EX,01,126,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898177
898191,SHC16J-014961-000022,Information and Records Management,INT,SHC,AS,02,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898191
898203,DND16J-015122-000105,Various Positions,INT,DND,PE,05,176,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898203
898216,DOE16J-016467-000116,"Coordinator / Officer, Environmental Programs",INT,DOE,PC,03,37,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898216
898258,PSP16J-016138-000009,Administrative Services Officer,INT,PSP,AS,02,77,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898258
898272,SHC16J-014590-000051,Senior Writer/Editor- ANTICIPATORY- AMENDEMENT TO CLOSING DATE,INT,SHC,AS,04,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898272
898437,DND16J-016083-000025,"Driver - Buses, Fuel Tenders, Tractor-Trailers",JOP,DND,GL,05,27,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898437
898487,DOE16J-013448-000066,"Team Leader, Access to Information and Privacy",INT,DOE,PM,05,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898487
898547,DND16J-008698-000167,SAFETY AND ENVIRONMENT INSPECTOR(Anticipatory),INT,DND,EG,05,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898547
898642,SUC16J-015490-000074,"Manager, Financial Planning and Reporting",INT,SUC,FI,03,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898642
898678,IMC16J-010989-000139,"Team Leader, Materiel Management Procurement (future position title : Senior Contractin",INT,IMC,PG,04,45,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898678
898738,PCO16J-016941-000022,Senior Watch Officer,INT,PCO,GS,06,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898738
898872,DUS16J-016737-000046,Administrative Officer,INT,DUS,AS,01,58,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898872
898908,DND16J-010637-000096,Wing General Safety Officer  ***AMENDMENT - CLOSING DATE***,INT,DND,AS,05,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898908
898997,AGR16J-010025-000289,Administrative Officer,INT,AGR,AS,02,9,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=898997
899030,EXT16J-017055-000014,Event Coordinator,INT,EXT,AS,03,54,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899030
899042,NPB16J-016364-000053,"Human Resources Advisor, Policy and Programs (Classification)",INT,NPB,PE,03,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899042
899075,PEN16J-014736-000146,Finance Specialist,INT,PEN,CR,05,53,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899075
899140,IAN16J-011502-000066,"Director, Environment and Director, Lands and Contaminated Sites",JOP,IAN,PC,05,57,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899140
899251,SHC16J-010152-000106,"Coordinator, Home and Community Care Program",JOP,SHC,NU,06,82,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899251
899254,DUS16J-015758-000008,Project Manager,INT,DUS,AS,05,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899254
899316,PEN16J-011258-000195,Human Resource Advisor,INT,PEN,PE,03,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899316
899318,CSD16J-010931-000335,Project Officer,INT,CSD,AS,03,48,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899318
899343,STC16J-012659-000391,Compensation Advisor,INT,STC,AS,02,26,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899343
899448,IAN16J-016683-000048,Senior Policy Advisor,INT,IAN,EC,07,49,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899448
899479,DND16J-015865-000050,Programmer Analyst Supervisor,INT,DND,CS,02,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899479
899517,AGR16J-017172-000005,Biologist - Crop Development,INT,AGR,BI,02,3,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899517
899549,DUS16J-015736-000139,Executive Assistant (Anticipatory),INT,DUS,AS,03,35,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899549
899553,AGR16J-017000-000011,Research Assistant Plant Biology (Amended: Closing date),JOP,AGR,EG,04,79,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899553
899605,RCM16J-016874-000018,Intercept Field Support Specialist (SPS-CP-02),JOP,RCM,nil,nil,28,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899605
899653,BSF16J-015157-000060,Anticipatory - Director (various positions),INT,BSF,EX,01,235,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899653
899690,DUS16J-016737-000047,Administrative Officer,INT,DUS,AS,02,26,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899690
899691,DOE16J-010515-000149,Administrative Officer,INT,DOE,AS,03,19,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899691
899714,SIF16J-015049-000039,"Senior Analyst, Life Insurance Capital",JOP,SIF,RE,06,36,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899714
899728,SHC16J-015861-000035,Senior Policy Advisor,INT,SHC,EC,07,61,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899728
899767,AGR16J-010619-000112,"Director, HR Services",INT,AGR,PE,06,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899767
899836,RSN16J-013759-000157,PE-03 HR Adv.Classif./ PE-04 Senior HR Adv.Classif./PE-04 Senior HR Adv. Exec. Classif.,INT,RSN,PE,03,10,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899836
899868,SIF16J-010144-000387,Senior Supervisor (RE-05) Corporate Governance Division,INT,SIF,RE,05,6,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899868
899877,RCM16J-014970-000143,Disability Management Coordinator (DMC) - ANTICIPATORY,JOP,RCM,AS,02,435,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899877
899885,CSD16J-016752-000118,STREAM 1 : Senior Advisor / STREAM 2 : Executive Assistant,INT,CSD,AS,05,139,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899885
899928,CSD16J-010931-000339,Real Estate Project Manager,INT,CSD,OM,03,3,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899928
899933,CSA16J-014553-000028,Administrative Assistant,INT,CSA,CR,04,23,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899933
899940,DFO16J-016314-000136,Project Assistant,INT,DFO,AS,01,29,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899940
899949,DOE16J-010405-000124,ANTICIPATORY - Regional Programs Liaison Officer - Atlantic Region,INT,DOE,PM,04,16,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899949
899956,IMC16J-014944-000180,Senior Policy Analyst,INT,IMC,EC,06,42,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899956
899959,RTC16J-013486-000085,Senior Annual Returns Auditor,JOP,RTC,AU,04,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=899959
900010,CEO16J-015790-000065,Chief Human Resources Officer,INT,CEO,EX,02,8,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900010
900031,JUS16J-015533-000022,Paralegal,INT,JUS,EC,03,16,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900031
900041,IMC16J-014612-000075,"Director, IT",INT,IMC,CS,05,36,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900041
900110,TBD16J-014677-000966,Access to Information and Privacy Analyst,INT,TBD,PM,03,20,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900110
900148,IMC16J-008873-000132,C&I Case Processing Agent,JOP,IMC,PM,01,531,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900148
900163,CSD16J-009815-000133,Director,INT,CSD,EX,01,60,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900163
900174,CSD16J-010931-000340,Real Estate Project Manager,JOP,CSD,OM,03,34,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900174
900176,DUS16J-016247-000074,"Director General, Engineering, Planning and Standards",JOP,DUS,EX,03,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900176
900190,GSS16J-013347-000088,"Director, Business Planning Management and Reporting (Anticipatory)",INT,GSS,EX,01,32,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900190
900196,IMC16J-014944-000181,Administrative Officer (Federal Internship for Newcomers Program),JOP,IMC,AS,01,414,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900196
900213,IMC16J-014944-000182,Administrative Clerk (Federal Internship for Newcomers Program),JOP,IMC,CR,05,334,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900213
900227,IMC16J-014944-000183,"IT Technician, Infrastructure/Operations Support (Federal Internship for Newcomers Prog",JOP,IMC,CS,01,110,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900227
900232,IMC16J-014944-000184,"Program Tester, Quality Assurance (Federal Internship for Newcomers Program)",JOP,IMC,CS,01,58,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900232
900238,IMC16J-014944-000185,"Programmer, IT Application Development (Federal Internship for Newcomers Program)",JOP,IMC,CS,01,75,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900238
900244,IMC16J-014944-000186,Policy/Economic Analyst (Federal Internship for Newcomers Program),JOP,IMC,EC,02,222,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900244
900249,IMC16J-014944-000187,Financial Officer (Federal Internship for Newcomers Program),JOP,IMC,FI,01,278,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900249
900252,IMC16J-014944-000188,Program Officer (Federal Internship for Newcomers Program),JOP,IMC,PM,02,529,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900252
900281,BSF16J-015157-000061,Executive Director,INT,BSF,EX,02,54,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900281
900380,CSD16J-016769-000069,EXECUTIVE ASSISTANT,INT,CSD,AS,01,8,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900380
900404,TBD16J-014677-000969,Infrastructure/Operations - 4 STREAMS *PLEASE SEE CLARIFICATION ON ASSET QUALIFICATIONS,INT,TBD,CS,02,130,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900404
900408,DUS16J-015734-000133,Recoveries and Risk Assessment Officer,INT,DUS,CO,01,10,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900408
900420,IAN16J-015660-000014,"Director, Communications",INT,IAN,IS,06,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900420
900465,BSF16J-015137-000679,Senior Program Officer,INT,BSF,FB,04,169,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900465
900478,RSN16J-016933-000005,Administrative Assistant,JOP,RSN,CR,04,90,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900478
900563,FRD16J-015731-000234,"Director, Outaouais Business office",INT,FRD,CO,04,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900563
900591,DND16J-017214-000002,Control Systems Technician,JOP,DND,EG,03,16,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900591
900592,AGR16J-016947-000045,ATIP Privacy Policy Team Leader - AMENDMENT to CLOSING DATE,INT,AGR,PM,05,3,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900592
900605,DND16J-015079-000025,Computer Systems and Network Support Technologist,JOP,DND,CS,02,101,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900605
900616,RCM16J-014970-000145,Disability Management Advisor (DMA) - ANTICIPATORY,JOP,RCM,AS,05,348,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900616
900634,BSF16J-015035-000119,Corporate Functions Officer - Anticipatory Process,INT,BSF,AS,02,55,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900634
900687,MOT16J-010508-000051,Airfield Maintenance Specialist (Anticipatory),JOP,MOT,GL,06,22,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900687
900715,EXT16J-016476-000024,"Director General, Project Delivery and Technical",INT,EXT,EX,03,10,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900715
900731,DFO16J-016537-000137,"Regional Asset Manager, Regional Vehicle Fleet Manager, Regional Warehouse Supervisor",INT,DFO,PG,02,18,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900731
900733,SHC16J-015861-000036,"HR Client Services Manager, Labour Relations",INT,SHC,PE,05,34,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900733
900753,DOE16J-010515-000150,Notification Officer,INT,DOE,PM,02,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900753
900758,PEN16J-009760-000060,"Chief, Health Services",JOP,PEN,NU,05,6,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900758
900780,PEN16J-014736-000147,Community Employment Coordinator,INT,PEN,WP,03,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900780
900871,SHC16J-015861-000037,"Manager, Policy Development",INT,SHC,EC,08,31,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900871
900882,IMC16J-014515-000139,Medical Officer,JOP,IMC,MD,02,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900882
900897,DND16J-016735-000005,Mental Health Nurse (Anticipatory Staffing),JOP,DND,NU,03,97,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900897
900924,IAN16J-016683-000049,"Head, Assets and Environmental Management Services *** Amendment to closing date ***",INT,IAN,PG,05,3,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900924
900955,IMC16J-014515-000140,"Director, Health Operations",JOP,IMC,MD,03,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=900955
901002,BAL16J-011819-000138,"Senior Project Officer, Digitization Strategy",JOP,BAL,LS,05,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901002
901042,DUS16J-015763-000172,Executive Assistant,INT,DUS,AS,02,62,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901042
901216,BSF16J-015139-000939,Team Leader in Compensation,INT,BSF,AS,03,16,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901216
901232,DFO16J-009420-000132,Fishery Officer - *Extension of closing date,INT,DFO,GT,04,11,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901232
901235,CSD16J-016685-000097,Program Advisor,INT,CSD,PM,05,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901235
901260,SHC16J-017140-000005,"Director, Drug Policy (Controlled Substances Directorate)",INT,SHC,EX,02,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901260
901445,DFO16J-009420-000133,Field Supervisor - *Extension of closing date,INT,DFO,GT,05,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901445
901451,ATS16J-015407-000081,Counsel,JOP,ATS,LP,02,34,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901451
901482,DVA16J-017227-000002,"Human Resources Advisor, Policy and Programs",INT,DVA,PE,03,11,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901482
901510,TBD16J-014677-000978,Web / E-Communications Advisor,JOP,TBD,IS,04,152,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901510
901511,DOE16J-010505-000329,Program Administrator,INT,DOE,PM,03,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901511
901552,SHC16J-014843-000057,Program Support / Administrative Assistant,INT,SHC,CR,04,11,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901552
901560,SVC16J-015478-000207,Correspondence Officer,INT,SVC,AS,03,53,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901560
901575,CSD16J-016761-000073,Stream 1: Administrative Coordinator - Stream 2: Project Officer,INT,CSD,AS,02,75,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901575
901601,CSD16J-017153-000018,Service Canada Benefits Officer,INT,CSD,PM,02,101,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901601
901658,PEN16J-009760-000062,"Chief, Health Services",INT,PEN,NU,05,6,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=901658
